Type,Vehicle name,Frequency
FHV,d50127eb79e7cbf7ff7c569655e71810,2.652173913
FHV,d50501b5c91d6fb7c908e0dddc49497b,12.51351351
FHV,d539e1f17aed7483e5dce26e306f0883,2.25
FHV,d597d2a05cb1876a912fdfb89a017227,20.5
FHV,d5cce6ce4089dd12e6eb0b99dfdab45a,33.66666667
FHV,d6b7b427c14d3ffda78b1a6e91f18f6b,16
FHV,d6c03e00eb915cc8759a03ac823ff6fe,3.875
FHV,d6fa435b5b1394b906f81176ccc3fca3,15.55
FHV,d70a59383dbdc408d207dcab0dac28f7,11.4
FHV,d71dd76ef7644dba1069e6770daeb335,11.4
FHV,d762029c7cbf2a87915c0c9689856863,12.79411765
FHV,d766d61d31f7e261c0acd93076bb1bb5,8.72
FHV,d7912937b25cf866b4986e5a7f648e84,13.77777778
FHV,d7b0ed25f2379da9ef62501d175b06a6,47.96153846
FHV,d7c07eebae6d0979cb0a28afa878b4f3,13.7
FHV,d7c45e60efb470ccc3924318373610c1,1
FHV,d7d056746c86a6c80033f4cf409e09bc,19.25
FHV,d7e66bea47a1057813cc1da501286708,14.68571429
FHV,d8109fc5983a45b586f03839355ad1f5,22.38461538
FHV,d81d2a74d659ff994c5cf5a307fe017a,26
FHV,d834d132855df28c1afcc3ee4c853bea,6.083333333
FHV,d8413ea2273412bd2d2bafec09613d49,12.375
FHV,d8849ba8b1b0fd5c6242507fb18dd945,12.45945946
FHV,d899ee26b0e083130f62fd26889f8661,9.8125
FHV,d8a5c6f8b821ced8f84ce17ed311f1dc,24.2
FHV,d8c0c5dcbd5bd899dbb5c5c26cbab2bf,5
FHV,d8cabc57976bdc9d996d0b806ae7ed59,14.375
FHV,d8e4f813ad5f29b207c60d801857b34a,19.5625
FHV,d8f2947afbf10c1809559460b9b93d4c,14.66666667
FHV,d8f6516694e91f74963bb7d6a6ec1d47,6.043478261
FHV,d90c2328508d22713b2bd34a6e369659,10.02857143
FHV,d91b84f68187f9fa80fc8afcab9d935a,9.875
FHV,d97a5510345d9b7d27447f81622f40e8,1
FHV,d99df9f91821b368ce3281619164033c,6.833333333
FHV,d9b12d7e62b86d16fb5faa48c75a012b,31.6
FHV,da1ddab2bcc5732420c631c60ec9e916,3.692307692
FHV,da362bc74d64b69eff0dd74d1f268398,17.27272727
FHV,dac5710af10423edf92b9a2517853b98,9.740740741
FHV,db1a8e4a7b4343e5050031701e7d44ba,5.176470588
FHV,db1f4417bdd395cd5685d158f38e63c2,17.22222222
FHV,db3ca2ecc906b4dc9fd1b1f5c6fde2ce,5.896551724
FHV,db4c480d9802595f6c4baa0fdbc90826,4.714285714
FHV,db79cf9534911f6e139c7a80736b1bed,12.22222222
FHV,db8d5ca8c2a4fde8d4735a02e0f65abc,12.625
FHV,db91e1a3c26b657cd45c7d26f9db5d35,13.75
FHV,dba0c6ab8b6334cdc3263fea5037498e,6.166666667
FHV,dbb42755bca65e4540b0f035d15c65ec,26.22222222
FHV,dbe2f9079bf391c151ddee4fb5746bc7,12.64705882
FHV,dc0fae0d9a2e4f5859d0e7d13603e7eb,16.15
FHV,dc209f6e4eb6881422b59bc7e7fd0b54,25.625
FHV,dc325de1364427e8072d8ab02204bb0b,3.583333333
FHV,dc46e0ad90f8129476864af379b2ad95,11.16666667
FHV,dc5b25b068b7d3679a2a16cee09392ca,15.25
FHV,dc844c29a535277a442e1b411f0e3d33,5.416666667
FHV,dc9166ad3c2dc0356cd5971921afa10d,2
FHV,dd0996b9fa1ed50aa0bd92bba04a04fa,7.181818182
FHV,dd404b6a4df67ec16dd014f403e3a4e3,3
FHV,dd4b761ff9d220ccfb5b52d9a48dce9d,9.794117647
FHV,dd66241270d1956edb333fa4472c2aea,5.277777778
FHV,dd8994bbde92f9a40c3f08197ba1ccaa,2.2
FHV,dda4ebd22301610deb772806a301d193,9.444444444
FHV,ddd682540331e5d5a7c7241152473cba,14.625
FHV,ddfac2c8ede80a704ef103246e61bcd2,10.375
FHV,de15d1619003cfa1e53581cc3fb322c3,28.16666667
FHV,de4d7d123f33d9af696b1cf24127a508,26.71428571
FHV,de840d38e9c1b2247cb3bf782208dbdf,13.87179487
FHV,de8928cba972e5b8793b1d75db2390e5,11.16129032
FHV,de9dd59df11e4c9417397f9b1f89e48f,25.6875
FHV,ded8a78b3739a568cb350aa37e68271b,10.22222222
FHV,dee2c2afae80ce3180bcc274ac2bc8ca,12.12
FHV,dee64d85f6a17a988b74954b2109b1a3,11.2
FHV,dee7499b0f955854e577bd0923c85aaf,13.51351351
FHV,df7e1fde18d673ce9471dbdd1e3f58d1,60
FHV,df9c9d6ebf7253b993bdbeaccb790908,11.95
FHV,e023d9be2da08f4fae9c23cfffb731cf,13.625
FHV,e04f2133561b76395ba9cca1cab26ecb,25.18181818
FHV,e0789ed6532e5e80aee038510fee2ad9,11.81818182
FHV,e0bbc82a4a439770158fcfee2e40e4d7,1
FHV,e0c551af042ec6bfd8f5eaea9c4d6bd9,26.5
FHV,e0d1ccb3137cb0f6abe21afd28e42092,35.82608696
FHV,e0f4b497a16df8a0c8a37f9637555e08,6.555555556
FHV,e142051aafec454bfed0188d2e8de562,11.71428571
FHV,e17796714872986c99a06c22d278e3da,10.27272727
FHV,e183e7cb77a3597afdaca01827c151c5,1
FHV,e19f7e54da8f8e361d8513298b2a30cd,6.333333333
FHV,e1a16cb14ba2ea95bfd5b3ce3d8040fe,20.625
FHV,e1e3d25f51ae23d1a049ebb4b5098595,17.8125
FHV,e1e90241fab6d6de207b711d9fd7bc81,18.33333333
FHV,e1f00e687eefcf03d1e7c5d54d558642,7.833333333
FHV,e1f1daad985c5697b3b0c8d0050f79ba,1
FHV,e22882b83f3b163c569fddbd797683cc,11.46153846
FHV,e262d061cdce7d8ca7437f399f208a74,57.4
FHV,e26fef1c664be73776e2e0c9bf9b2862,11.97368421
FHV,e2aacfba4f005d5ab8939c705f3c5e3f,9.0625
FHV,e2caec1722f0c3febac14051d7101ea9,1
FHV,e2cf348895990a194b64c526939707b4,11.57142857
FHV,e2ee2f0dd4fc0d756eda29117c72064a,18
FHV,e36bc6890ecca0f7140e744e028e7d13,9.666666667
FHV,e38422e536d12955d3233857d3521e79,8.214285714
FHV,e3cd317b134a682a0cf863e09552dc22,17.5
FHV,e3de96926c5aabb09512a03aee01e643,21.75
FHV,e45f085d7a6ab77098d02fe53692f89f,12.58823529
FHV,e4b76df5d08e245ab11ba3f238407211,23.1
FHV,e4e13dbd1ff39f0aa558bea50195fec9,25.26666667
FHV,e52841d5340f13be50414c1b1406fc6c,1
FHV,e5984c56b6742f4916395eb1d86f6f9e,3.9
FHV,e5b45647f5209e2a409598cba60514c2,10.64102564
FHV,e5cc9c45093d62fca7a7a9e4f3d2996c,33.5
FHV,e5d6aea11f85f55888a6d86092b0f6e9,4.724137931
FHV,e65233c509f56ceb09a4e8a49131c78e,8.4
FHV,e66884765953e0364cdc42f057f8b101,6.8
FHV,e66b311c77efd273f08095e8305dcd31,21.9375
FHV,e67fd8d888cbb0e7fb5c027965809acd,20.85714286
FHV,e69b64b420458e90afa6232e0dc06d98,13.26315789
FHV,e6a016faabfd0b14c4900e473b208cf0,2.714285714
FHV,e70dafd3bd111ec1465f36489c6fe32c,4.222222222
FHV,e73a263cac8702ade357d72e64b23dbc,3.076923077
FHV,e75df40b35b12eeba84da561eeec7f02,13.4
FHV,e7a503fa09f53fb14ba86822d03a9078,14.475
FHV,e7cd357d1e9b240a6effa8e817677acc,1
FHV,e844fc89e0cc886cb52cbca2ec8613bf,24.4375
FHV,e854bb17455e1860fd3357572a6fce67,17.28571429
FHV,e8ee8df09240dc69d9248b009928dfd3,6.461538462
FHV,e8fcc45a8e32003c2d9dae9eba90b476,15.625
FHV,e90f939248a7ebbd0d531b110023ee9d,4.2
FHV,e91d80d7d7e52cb76954d190de8a7557,11.2
FHV,e927826c1c9cfb2a007b2ed2ed5f9952,19.22222222
FHV,e940dbde5b17542b62ea181fc7c868eb,16.73333333
FHV,e957a470475b00d5beed39a4039c06da,13.925
FHV,e998e8169fe7ff5ba52c9ab6215b141d,3.642857143
FHV,e9a63e8c8c9c41deb34743cb990e4b68,21.92307692
FHV,e9e26f927dadce15a784f95bfdccfc7b,12.94117647
FHV,ea50ec8eeb8ae0bc6ff4163bde6f1bea,15.8
FHV,ea5591dbefee329a6a51267c0237ef88,10.66666667
FHV,ea896ba679c18cff4af84df2b9a11f7c,3.7
FHV,ea97fd32f9f491d2357925857d066f12,14.1875
FHV,eb03f1b6e4b46430ea744c8a44630d33,1.4
FHV,eb3d072c917ada06874b124e928cedce,11.91891892
FHV,eb5bd1df019cf541ea615bccdc0d9dc7,3
FHV,eb75aa6d72467f704a3aa7d57b4f9259,23.25
FHV,eb9149937597072dd1cfe7fe2e55f540,13.85
FHV,ebddf273bd32b8a65b418c0edbe04951,8
FHV,ebedc019713c042b5051949e1ac317f0,12.625
FHV,ebee4a548d79e8dbbe1337d8f2dc4b55,6.333333333
FHV,ec27ba1eb7e9a48396d6cfbdbf907c1b,13.66666667
FHV,ec4849e17597f2f92b50d29b1f099f98,15.41666667
FHV,ec54b3d9d1901505a24fab986b1ff496,5.555555556
FHV,ec6671ddc2f4546b7be5795d89c8d765,7.6
FHV,ecb7e9d8bbdf2abb7f588b03d0ba5132,3.8
FHV,eceae4d08b4f0abb8a6ee0980baecc96,20.88888889
FHV,eced61ee0b70f57175f2ff7eebb56417,14.47058824
FHV,ed0c0723a3501a6ca4d290781eb83629,6.166666667
FHV,ed216217421825bb5350aec88d496a21,24.6875
FHV,ed31902f3c17a9bceda37b1c9c2a696a,13.84
FHV,ed799c135f15f529d1f2f03eaebd4909,19
FHV,edbf46d584763189e050debbe35b5458,13.65
FHV,edd4c5ba6802b335de4768707ff89515,7.125
FHV,ee4869871cb4cb394a77775cafb64c7a,18.66666667
FHV,ee5ea96222c19e98bbd03be9d605302b,5.5
FHV,ee60e73a3d9fb752c1fa57dc9ca0ad48,5.333333333
FHV,ee6a3fa61132b97422ca4207b1fc29b4,11.125
FHV,ee768e1bda6784ed55aa7f7c9d35a469,17.33333333
FHV,ee8bb79cc1e4ecdbc2ec9437eca4c43d,3
FHV,ee90ad0f15d2c655a918ddd6713f1ee0,14
FHV,eeae2fe6974b43fecab3f74e450c5934,5.1
FHV,eec8f5651c1369406c4fa8a94aefa72a,10
FHV,eedbe5e1853353ab88a129e897cf49cf,6.111111111
FHV,eedbf6f706ea3c6ac979b471a304fe62,53.25
FHV,eef0c7bc84847c2630dd4a21c26e764f,15.28571429
FHV,ef13a66776bf3f1ade444378103a7b1c,16.14285714
FHV,ef5c8e7ba654352cdc1f43e26ee7cc8d,7.192307692
FHV,ef6d23b8fd621e6c6cefe89448050eeb,4.25
FHV,ef89eb5403a396e9e25a9f5aede9be22,9.75
FHV,efb31e35d3b1462a3dfcdb16525a8195,6.461538462
FHV,efc932e65c90b628f5840b1eab0c49ae,5.411764706
FHV,f004288c57a258257f40d40b2010a487,10.92
FHV,f010bd9204d2ddd4398770191249570c,12.40909091
FHV,f05e549b77c912e26dab43a9bf79c37e,17.3125
FHV,f078d3caf8c49996315e1a060d65997b,1
FHV,f0c2962779b0e341459f5106d513732a,22.92307692
FHV,f0e4078cf4868262e566fc11e45df550,10
FHV,f13e94dbcb3269b68184aec73b6ca4b1,1
FHV,f1537e6f7b6d6578c98b4fddbc2a0bb7,11.5
FHV,f17204b877a264149c17ce920b91a958,9.5
FHV,f174aa6a827752e21fb6f114b72a7d5a,14
FHV,f1957672aaf03b97b797438655c28fd4,10
FHV,f1e0dae5a73d4e39f414c62c6b1899c8,3.857142857
FHV,f1fcc44be5b62070264d710aee2b36ba,34.35714286
FHV,f2500496d641b1361a6e1699ed8e493d,1.5
FHV,f29bcce96cc0c4493bf6c84a84fca2a5,10.33333333
FHV,f2f218b44f9853398c6c5decb6bd90b1,1
FHV,f2ff9c068b215a36a0f7730c994009d9,15.125
FHV,f3b055e0edd166ec4f849ae8444325d3,16.625
FHV,f3b5174babcd907c7d5b5ff70d7ca13b,13.12
FHV,f3d52e1fcef7f89cf85637f1a1381c93,3.555555556
FHV,f3eaade629451225a1deff7029908fcc,6.222222222
FHV,f401b5720079bc73d6a4a509099df39d,16.25
FHV,f4063c5ea6f415d123b5b8441f5ff440,8.666666667
FHV,f416fc4e8fd57e920fd7eb0da12ed246,15.08823529
FHV,f43945062847fb6491fb5d00dd25faf3,16.625
FHV,f44242c155a25fdbe700233299905965,23.4
FHV,f459645f1e0f5b77818744ab14060528,15
FHV,f488c6dcc141db8edbd502f4de552074,8.620689655
FHV,f4af1705c0847bec02e47ff3c7493682,4.666666667
FHV,f4fa359915848ab3799b8852a07decb1,16.56
FHV,f5018717c10cd3591ddc606e76acf30c,11.0625
FHV,f55b941c457ce8c45f484db4b9b6cca3,17.125
FHV,f56c71f68f630ba8262c96b6c43a092e,18.25
FHV,f58e54262a58c78c5ed3a6ae04d68687,8.75
FHV,f5c87dad3020ee46a9ec61f79050387c,7.666666667
FHV,f5cac9a3be62c29b81dc3be651a2364a,35
FHV,f5db3b1907c47daf7da920ea3cdd2026,13.51282051
FHV,f5ecb166cc12471680d4d12cbc51b5c2,9.8
FHV,f6285e4c59dd4da69dc0046849c9a945,47.5
FHV,f6709b50b7f5d5be4dec40e49cde4e75,7.407407407
FHV,f69bed7e4f84c82ddea6af5d60c05a21,7.636363636
FHV,f6e3904c3fee95d76f8d3d2c63739498,14.725
FHV,f6e4e3ccf99e3ccfa052a280a7d957c5,6.272727273
FHV,f6ec24e98994cb6766533792d60c4fa7,11.22222222
FHV,f70140cdf0759990ebeffa94a31cd668,9
FHV,f70e8cacdd9455c6ce2c940e10dc85ee,22.28571429
FHV,f712129ec8b8546b179c7432065c950c,6.892857143
FHV,f74b779b6742be16cd904fb25173941c,12.375
FHV,f77a00e10d24a33f5992ef97868347da,14
FHV,f78e1de0198a4261b95580cddd276428,20.25
FHV,f78e30953666409dadfa86bcc6eecaf9,13.05
FHV,f7a588eceb216c8770b8a764059ad3fb,10.23076923
FHV,f7bfae51d95f39867ba919dbeee9c49c,1
FHV,f82fa0df4bf0ce595e5b246fcc8dd81a,8
FHV,f875e293dfa8cfbd4567432cebdc32f8,23.5625
FHV,f897cbfac98b358daf60bcaca61ace98,15.77777778
FHV,f8c9f3bfc11f24a2779cb023da7e08e4,1
FHV,f8cb4b4d59c5c5885a69f4fefcdc15a3,21.28571429
FHV,f920ea78651d3c72872d027a204eac23,6.272727273
FHV,f97a11f6e39b295cbc970329cd7f0f35,15.72
FHV,f99d3e7a5212ad5d9ce462ed424a8675,8.714285714
FHV,f99e4d5ab1e41a2d5c0db7bbd6e14714,7
FHV,f9fcb9cb0f29d7ba62e5a52d2bfa3f69,20.33333333
FHV,fa70bcba6ee671d23eb22ff435564fbd,13.1875
FHV,fa93f7c6e1dc074502e5f1ab4aa8e4e7,7.333333333
FHV,faf5e09b01a4001b3b327cc5b6d8c539,13.66666667
FHV,fb023249295f41f9dc5d694bf1b58f94,11.5
FHV,fb3b28b82a092b74fbc58e88a4c6f7f5,5.444444444
FHV,fb5a7cbd1e9a5a1287afd238469147e3,12.15789474
FHV,fb671aee278dbe6b88ed64b6ef3d3dd1,7.25
FHV,fb9440b31bc2e341411fa662c7093c4e,15.83333333
FHV,fb9596de795ac4f81c065fb0c0e0ed80,3.272727273
FHV,fba6dc84c6b6c0df355381815bca534a,15.82051282
FHV,fbc97e76269e802b9c1b845047eea3e4,11.525
FHV,fbcba0346ff2edea15afca1dfaa400be,32.28571429
FHV,fbd5de34c70153af1ed920165e377470,14.76
FHV,fbea50b7cd765377c3bf4b93e8a0fbca,3.444444444
FHV,fbec2cbdb4161621052d3a37ecc718ca,16.11111111
FHV,fc1ed59f377d9d6f749a2b813df2b304,11.875
FHV,fc3f055803c253f37bd11c4147bb44b8,16.65
FHV,fc5c06b0f5b3f8eb44461b8bde185d85,1.5
FHV,fc74e70cb6a791bfbe88b8d6187d2763,8.863636364
FHV,fc8279781d041d98d22330c3372b010f,1
FHV,fc9ea2ea6b3eb6fc1cde57d162043f49,15.675
FHV,fcba857253d4eeda29285e3f14300dc5,20.5625
FHV,fcf7123bc994f5f33d1626c08f36287e,14.95
FHV,fcfe408ea2b9babf5d5dcfe72a70eb0d,13.89189189
FHV,fd5a90968bfc8b229e0daf32cd82102b,22.875
FHV,fd9673e0796558a3bcedecb590aad0d3,8.142857143
FHV,fda234694d2b7b61e7a74a6e62490a51,11
FHV,fda627d6615a35e1011aca7ef3e8e06a,10.33333333
FHV,fdb9ebd366c6aba053c4ea525d619081,1
FHV,fde720e0dca33ebae97591757b7f37b7,27.48
FHV,fde7569d5f95ec14f89be4d6b96d47d9,8.6
FHV,fe3647683fdb9e6903cc1351b1116298,11
FHV,fe3bc6d5e4119be09fb9f0a3f80a4609,12.53846154
FHV,fe41e94b7afe36d592152ee23f91bae3,5.192307692
FHV,fe43e1b3d684f323ddf0541b1ab7c83b,25.875
FHV,fe53c3dd1302faf17a830705dcb99793,7.034482759
FHV,fedc31f9acf1d623b1df1cb12bf0864e,4.888888889
FHV,fedd66a8d20ea8301408e4d56fcc8f90,6.615384615
FHV,fee8267e48e08143a856130880dc4151,12.66666667
FHV,ff29c8540938f207d5d2ac9755cbdffb,10.6875
FHV,ff347baeea5d32525d43192a32e26da5,30.4
FHV,ff3a655c6789124e0051bdcbd84361aa,54
FHV,ff3edf2299ffb21a12c5c249076a4f3f,7.363636364
FHV,ff52ef8fd8de6d85b944725b8b9b6df5,6
FHV,ff77e6360e9bf6f528feb5e6c0f0702b,14.45714286
FHV,ff97cf64c24cb1e57147c2f50b0932dc,3.555555556
FHV,ffbcd3a9ce936ab24db0915531a4bc30,6.363636364
FHV,ffd0ff6c6507919e787e82f06f5b0725,16.71428571
NCV,00037f06851c74fae1ca47e4323c30d4,5.25
NCV,0100997471c908eab9a0e24f8c06c14e,2.142857143
NCV,01241babda4bda9385e8bc1a3b005659,3.35
NCV,0361314ed4f80a3b27eaac5edb5cf5ec,3.545454545
NCV,03915dc1dc1c374f5ca200682b7999c9,8.625
NCV,043cfe449b632a9aaa9eac0555958b52,7.555555556
NCV,0a17f782b758cb3296b0fac69f16a0e7,6.363636364
NCV,0b628f6d8a9750f6b9a46455ea4102b6,3.285714286
NCV,0cf4a59aa5a7e942e5b93c2039cf75ea,12.47619048
NCV,0d7a0c9dc9825fe3894da92fe8fe1564,8.666666667
NCV,11bab11ec63aebf8a0945d3418d7d9cc,10.66666667
NCV,1330ca58752ec4012782c39a20954358,1
NCV,1539c753e8327ca82bb39cded7bc748a,9
NCV,16d41ac6e50b3919cc63dbe5ccb56628,2
NCV,17718aa3267c7c81db4bf9e76d5fb713,14.5
NCV,19cc7054b7749a7711bfe3e74ba42372,4
NCV,1d496f7799201faaf23ce268e4478fcd,5.846153846
NCV,1d6c2dfa6e525ca1115321f2f4237a0e,2.142857143
NCV,1d7d01cfd2c61aa20525501bc5b100f2,2.25
NCV,1d81ec6b70136dd85fb96e62b55750ed,9.1875
NCV,1dcbfdc5cf7a74fd49a60412079c2dd7,7.166666667
NCV,1f80d5cfb0ac744afacbfed0bc924311,7.5
NCV,202fc16f9b14ac10d5e02218dd558fd6,1.25
NCV,2297518cd45de1e220e07a69719d2687,6.047619048
NCV,233d9cdd267f1f75bca77291d2ec4947,8.621621622
NCV,23bff8682e7526cbc9d1bc96a0744efe,1
NCV,24447c6a993839ebf4211935809451d2,5.636363636
NCV,25d47080e82089b00033d22763787099,1.916666667
NCV,28394049423fda5dc07461c0f14e8e31,3.65
NCV,2b2e67bddf768c313e1f1f726e62c71b,11.43478261
NCV,2c4f8c1aee3009572f975c3941663186,4.681818182
NCV,2d8abdd565022db3b2f24c6e7260062d,5.590909091
NCV,2e5f05840abc46a1b899b30cf6b4ca34,8.25
NCV,2ee36d35db25017fa892a1f056d6ae61,9.95
NCV,2f003d5e73eda214f8cb48b9de6cb878,10.33333333
NCV,3016ee8a8c9735dd962ff156d9f9d54a,3.583333333
NCV,30788fc48537721d4756f0da3944daba,15.27777778
NCV,30b10b781ff03d3a8e70062efe9b8af8,5.181818182
NCV,316bfd599c32750da46476737d28de57,6.571428571
NCV,31fd834fba7657be7d9c496ce7ee0d86,9.869565217
NCV,3225705752e200eb418574f14fc62a91,4.181818182
NCV,332bdfb8595dc3cb4fa09deab570964f,1.333333333
NCV,3463981770f02c84f22d3bd09fc1847b,7.090909091
NCV,3650989f11741d66a6a227c5aa5efa41,13.18181818
NCV,36da3c764b2015a165ad573b745c2770,1
NCV,372a9e0318dbc9d51fee271a34f239df,18.41025641
NCV,37bf62baed0136aa5ba0097bd25b5450,5.590909091
NCV,3f9f89f1e861ed657252e45f2d1c2487,1
NCV,3ffb4fe6307767799f4d3a0e45aec074,11.75
NCV,404d2dcd8e101ff147aa10ab13022e03,1.5
NCV,40945e6c043c1de3c1af8a7bb3b0ada3,12.875
NCV,417d4b6bbd8c5ebb67a10a77131c15c2,8.695652174
NCV,43498e49fcf9a9138f7014351ff889ca,2.733333333
NCV,451ed4da5ec3f71c6ab223984205f7fb,5.086956522
NCV,459f36403cfedec2629ed5b8db3c7f61,3.666666667
NCV,49eb77d2e4e810fc7eb6023ce1e0de09,6.791666667
NCV,4da99fa7c504e9e1d7d28d6217e635a1,8.125
NCV,4dc98fe5d6e86b7b8904afd63aee4f00,6.25
NCV,50c7f5d8434c019afb9c934c19fe28df,5.434782609
NCV,5203aa34807eb6c4cb909b2b69ebf428,5.684210526
NCV,550e9c3a71c5171e44f77a2390bbc37d,13.66666667
NCV,55f2e33466a26e6a53db1e5ac82fbf8a,5
NCV,56bfce2b0d38ea00e7b7a6dcd5888d91,2.428571429
NCV,570029d4fa52b138e4fda5e7e659ef2b,1.75
NCV,5705cc057fd9f8cbed7c6cc4f9c50f6f,2.6
NCV,57cc32af09515e94d8bd1c26f50fee19,2.578947368
NCV,58912295f59ffb959258e77470e1ee61,11.3
NCV,5a804b0b292c873f8e0f444730cad6ba,16.95652174
NCV,5bed262c97a1a717fc698b6a90707ad2,3.176470588
NCV,5ca4c4e0e0d0e1480419729db546de00,27.30434783
NCV,60991cf779ed9bee6e37827509add6d7,11.85
NCV,62b196ec8c7b56ac311d154011fce48e,6.476190476
NCV,641a60a4ec029039ba7580ad1a99932a,7
NCV,643eb3c770e89631b190822f30153cea,4.636363636
NCV,655820bf2cbdc5fe5ae1226da9227c7b,13.82608696
NCV,6b426fcd62679ba8915ad0591853739e,2
NCV,6c44f280b226291570124324a34db625,1.923076923
NCV,6cef4cb94324dcf0b786d2bbf44fef63,19.28571429
NCV,6ddebd6f42acefecb865441ced470e8a,4.75
NCV,703a9efccc40c08a34d5598aca883f0c,2
NCV,70eadd0aea083db36f4d1e6db532d224,8
NCV,73f1b0f3688d76fbcede840d7f59b01e,1.4
NCV,73ff5abd4c9b62b99b61002d95d194ec,7.714285714
NCV,7535a84e22d46d86f0ee1724cc726529,8.791666667
NCV,7634e3c03ab813667598f5456e31412a,2
NCV,770e259380054365dcb4c0ca1daf5351,2.894736842
NCV,776e73ad32067bbc42a3d28b0fbcd7f3,1.5
NCV,7783d7e2aa0e82e23d3c49008518c8e7,3.823529412
NCV,77fe4c3af0c48fb78099b9bcbfde5642,14.18181818
NCV,79c2d0aa699bfea040c198fb5f9c0d37,2
NCV,7b8b260b6461bd21c28bb2f40be820ee,2.65
NCV,7c35142f69bc863f7e59003407ab041d,15.95652174
NCV,7d758510b8037befe2cc2889759ba50e,7.75
NCV,7d990ea89af26fe7500f9e7531127841,2.25
NCV,8171ed11e23e9fd5266b823ecf002d70,8.142857143
NCV,81d21c679b23db9c759756cb0ad4abee,9.647058824
NCV,846a3da016175cfdf1d2c6f00bd02a9e,1
NCV,8534b88eca328e7563eb053f5cbe0ec9,1
NCV,861b40be1d6ea85a688ffec4cae86481,16.19047619
NCV,877cdbb1ca3aac27a9578e144718fd04,7.684210526
NCV,89c70c2102c80c5147b44925e9fbdf3c,4.227272727
NCV,8adb10fe9c7dfcd5e8f08ed2208dcbfb,8.555555556
NCV,8b39264f0f25e0494d64770ca5ede68c,13.56410256
NCV,8d242186133ec30b00bb0062890445d5,2.666666667
NCV,8d6be5b07ddf8ae333d405d04d132b1b,4.2
NCV,8d9128221a0f1b29d92ebb54bb564074,10.375
NCV,8df1c65d3f95de8b313899645c7761d2,3.80952381
NCV,8e8c88d1ff756d4fcd119efbaa37e5ce,4
NCV,8faa8ba7b55bca87ef7ad083398bf1ff,9.975
NCV,90b35d270034df81d23a03d561a10521,12.2
NCV,934ebecb5addf3f38fc210bf295b053e,2
NCV,946fc027aec545ce400daa1fba3fde5c,3.676470588
NCV,947c107397bf499afe670b7745a73552,1
NCV,96a27bafb3fda460365220c23478f40b,2.2
NCV,97b5e7c9a23078dce4d2161a22c49b57,1.722222222
NCV,9879f5d320515c4dacdc00149ad71f7f,4.702702703
NCV,9a4d4163243e33b3071f59d81d94e984,2.857142857
NCV,9ddf55c19dff4032196708c2c8db68f6,2.777777778
NCV,a17955b86930d279f4daef7e28d73d9d,6.545454545
NCV,a30aca8b782552cf2d7bbf85cf8241ed,6.7
NCV,a88a90908e6f9362dfe0387c1bb836bd,2.214285714
NCV,a898c6ec16cddeeee0443294c16bd34b,2.111111111
NCV,a9b6c084505debeeeca3432a9da1eae2,10.75
NCV,abcc4f2e5aba74de439c14b47e87fc41,9.818181818
NCV,ac38c120273e08475ecdd377378a1915,7.6
NCV,ad04b9741ca3d796a1dcc30db6480a56,9.857142857
NCV,ad162596ef56ca18c1d2cc65dc275680,10.35
NCV,b20a854ef5b4269489192d603642cfd8,2.375
NCV,b2372501b26f0314a072c37240493724,9.428571429
NCV,b58585ea3a444b7916af49e59d7d2fd3,12.75
NCV,b62972fc15c92599619437474cb5c824,2.666666667
NCV,b64e005d3771efba8bb301e36295b8e2,3
NCV,b7202f11ca25dd66cbc81708b6f4fe34,6.142857143
NCV,b7c57b3759bf1af1fc757d2010ca8896,5.347826087
NCV,b9422da0e6bcb8c41ce47c7f01ebc657,3.9
NCV,ba0fc9e90019322582cf4cd7b3d74051,8.857142857
NCV,bae3c87e93f09dd321e9805880c3a49b,4.347826087
NCV,bb6573428d68bf7ef4b05fb4b73a161c,7.5
NCV,c09f676139a9e9d7f82ac1de3849b519,15.125
NCV,c255f8404f2df482e07e82a6606b11e8,10.875
NCV,c2dec44d79c4c7f6f55e88fa3bc11612,8.473684211
NCV,c38fddbdef0503f17269a40a071b57ac,11.65217391
NCV,c4e6742ea46a05615180ecf9bbfbf5b7,1.7
NCV,c58f1c5ef56c6999c3710955a1c3dd3b,14.80952381
NCV,c685bb0a049060a788a64739dbb8c773,4.130434783
NCV,c75c76c3b8615264d98ba70f9a3b8f98,1
NCV,c8319320764bae0f0fb03988a8e17977,3.227272727
NCV,c87b52c7823dcd1ecf94353494dcc4e2,6.111111111
NCV,c9004574b8bb87554bad4708d22963ea,1.285714286
NCV,c91a76d76faa79863a94e4434c88c743,11.30434783
NCV,c9e4a881ce67c43eb6bb79347117a67b,21.91304348
NCV,c9eec5716d259002e4e6f6eece900a37,6
NCV,cbd52b3d4dadf0dbc4c0ef10ba57a3f1,9.904761905
NCV,cfe68e19320a4400733421c2af2a7951,4.684210526
NCV,cfeea2f74381f8a0cdec01d776cd40ea,3.833333333
NCV,d48648574f77507dcc389e04aded63f6,5.086956522
NCV,d686fd19e8c24bce15c93f78a6566cbd,2
NCV,d91587bd7007d33ccec01d97e252a273,2.857142857
NCV,daceec72d80005e1d77515ff014cb1c1,2.357142857
NCV,daeaf512088cd413c46a91654e715601,7.461538462
NCV,db56832dbd690a8e421a624b1558f3e6,9.222222222
NCV,dbcbe47a2b37484fcc8c03cbd2487b48,7.125
